text,created_at
"RT @livedoornews: 1000RT：【9日完結】『進撃の巨人』担当編集者が語るヒットの理由「巻を追うごとに面白さの質が違ってくる」
https://t.co/AnskSmKdvh

初期はおぞましさやインパクト、その後はサスペンスや政治などの要素もあり、世の中のこ…",Wed Apr 07 11:09:56 +0000 2021
"RT @Omiya_Nie: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/qdboKGYNIK

&gt;「進撃の天皇賞（春）」は、海を越え、エレンたち調査兵団がたどり着いたのは阪…",Sun Apr 18 14:47:11 +0000 2021
"阪神競馬場 #戦え天皇賞春の栄冠を奪え

天皇賞(春)の栄冠をかけた #進撃の巨人
調査兵団⚔マーレ軍との戦い 、見事敵を駆逐！抽選で10名様に2021年天皇賞(春)の為だけにデザインした新立体機動装置リュックをプレゼント🎁
 https://t.co/ep4mVTnyYG",Mon Apr 19 05:51:09 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 01:28:06 +0000 2021
"RT @me_Tokyo_Osaka: いかなる時代も自由を求めて進み続けた進撃の巨人と、妥協なく進化を続けるメルセデス。
諦めず前へ進む両者のコラボが実現！
メルセデス ミー 東京 (六本木)/@ Shinagawa Prince Hotel/大阪ではメルセデス・ベンツの人気…",Sun Apr 04 18:38:36 +0000 2021
"#進撃の巨人最終話
進撃の凄さというのは ある作家の創った表現としてのひとつの物語でありながら 多面的に通じる寓話性だと思う

作者の意図のみが正解ではないということ

わたしたち読者の受け取る側の 自由 も保証している

自由どうしがぶつかって戦うしかないという皮肉も含めて",Wed Apr 14 01:31:57 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 01:32:04 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 06:14:32 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sat Apr 10 13:09:56 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 10:17:34 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:22:20 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:20:47 +0000 2021
阪神クリニックとか言ってた巨人ファンほんま草生える,Wed Apr 07 10:32:49 +0000 2021
"@mthkaz4526 (❤)　名前：りー
(🍼)　好感度(10)：100
(☁️)　第一印象：絡みやすすぎ
(🎀)　一緒にしたいこと：野球観戦
(🍜)　LINE交換：してる！
(📞)　通話できるか：しよ！
(💥)　最後に一言：巨人ファンなのかー！強すぎ",Wed Apr 07 10:35:04 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 04:41:54 +0000 2021
"@giantu_kk やね！
調子いい限り松原使って欲しいけどね。(巨人は弱い方がいいけど松原は好きな虎ファン)",Sat Apr 17 06:47:55 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Fri Apr 09 20:06:49 +0000 2021
"阪神競馬場 #戦え天皇賞春の栄冠を奪え

天皇賞(春)の栄冠をかけた #進撃の巨人
調査兵団⚔マーレ軍との戦い、見事敵を駆逐！抽選で10名様に2021年天皇賞(春)の為だけにデザインした新立体機動装置リュックをプレゼント🎁
 https://t.co/2nWWCNXJKs",Tue Apr 20 19:07:27 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sat Apr 10 08:11:47 +0000 2021
"RT @livedoornews: 5000RT：【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送って…",Thu Apr 15 10:41:12 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sun Apr 11 09:33:24 +0000 2021
"RT @vgvd: #進撃の巨人

かっこよすぎる・・!!
調査兵団モチーフのレインポンチョにM-51ジャケット
▷https://t.co/WlPHR5guzL

普通にオシャレと思いません!?
駆逐してやる・・・・ https://t.co/COgBF4AU2O",Tue Apr 20 13:14:44 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Mon Apr 19 08:23:00 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 10:19:19 +0000 2021
"RT @jgdjgdjgd: 「巨人に不満」　東京ドーム爆破予告容疑でソフトバンクファン逮捕 #ldnews https://t.co/wCen55a3Rw 

・・・・・・・・・
本当の野球ファンはね・・・・
相手チームにも同じくらい敬意をもってるもんなのよ https://…",Thu Apr 15 10:20:18 +0000 2021
"RT @huber_mambaken: 日本シリーズは巨人がぼろ負けしたせいで盛り上がらず腹が立った←また頭にオカシイファンいるなと思って読んだら、この部分で死ぬほどワロタ

読売巨人軍に爆破予告でホークスファンの男を逮捕(TBS系（JNN）)
#Yahooニュース
https…",Thu Apr 15 10:51:04 +0000 2021
RT @heboya: あともう一つ、これかねてからずっと思ってるんだけれども、この進撃の巨人最終回における虐殺の扱いへの温度差を含めて、「推し（自分の好きなキャラ）に対する感情移入だけで物語全体を読み解こうとする読書、鑑賞方法は、本当に危うい」ということの表れでもあると思う。,Wed Apr 14 06:27:51 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 06:27:57 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:16:28 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:16:48 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 14:15:46 +0000 2021
"RT @jumandekirukana: #10万円でできるかな
4/12(月)3時間SP！

宮田さんだけでなく
キスマイメンバー内にも
ファンが多い進撃の巨人から
#梶裕貴 さん
#石川由依 さん

宮田さんの師匠
#浪川大輔 さん

宮田さんがプライベートで
ライブを見に…",Sat Apr 10 01:11:59 +0000 2021
"RT @jumandekirukana: #10万円でできるかな
4/12(月)3時間SP！

宮田さんだけでなく
キスマイメンバー内にも
ファンが多い進撃の巨人から
#梶裕貴 さん
#石川由依 さん

宮田さんの師匠
#浪川大輔 さん

宮田さんがプライベートで
ライブを見に…",Sat Apr 10 01:13:12 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 03:09:13 +0000 2021
進撃、連載長かったからファンブックもいっぱいあってどれ買えばいいか分からん,Fri Apr 09 17:03:12 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 06:31:12 +0000 2021
"RT @potatoomom: 垢作りたてです！
イラストたまに描きます😇😇
是非たくさんのファンの方と繋がりたい、、
#進撃の巨人 
#進撃の巨人絵描きさんと繋がりたい 
#進撃の巨人好きと繋がりたい 
#進撃の巨人好きさんと繋がりたい
#アルミン・アルレルト #アルミン
#…",Sat Apr 17 13:47:12 +0000 2021
"RT @oricon: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も（写真 全4枚）
https://t.co/4u41s7yiZn

 #渋谷すばる #進撃の巨人 #shingeki @subaru_official @Shin…",Fri Apr 16 06:46:11 +0000 2021
@potelong_suki 横浜ベイスターズのファンなんですけど、テレビ中継右上のサブタイトルが「7連敗中の横浜vs5連勝中の巨人」って煽ってきます(ちなみに横浜のホーム戦)😭,Sat Apr 17 06:02:27 +0000 2021
"RT @giants_goods: #GCAFE オープンしました‼
本日の営業は19時までです。#石川慎吾 選手の期間限定 #ラテプリドリンク を販売中ですので #日本ハム ファンの皆さまも、よろしければお立ち寄りください🥤
#ともに強く #巨人 #ジャイアンツ https:…",Fri Apr 16 06:47:44 +0000 2021
テレビで巨人×阪神見てるファンの方々可哀想だなぁ……集中して見たいよね…,Tue Apr 20 11:53:02 +0000 2021
"RT @exile_news__: 4月22日18:30〜
三代目J SOUL BROTHERS
メンバー会議

参加者 ファンの皆さん NAOTO
小林直己 ELLY 山下健二郎 岩田剛典
今市隆二 登坂広臣

Instagram YouTube CL

 #三代目メンバー会…",Tue Apr 20 11:51:35 +0000 2021
地上波が終わる寸前に大山のホームラン見せられた巨人ファンの気持ちを述べよ(10点),Tue Apr 20 11:53:40 +0000 2021
"RT @catcafe_mofmof: 【宣伝】
母ちゃんの親友の親友は女優さん♪

なので母ちゃんは直接お友達ではありませんが超ファンですw
たくさんの作品に出演されてますので是非屋敷さんの出ている作品を見てほしいです♪

有名どころは「るろうに剣心」「進撃の巨人」「バイオハ…",Fri Apr 09 00:04:16 +0000 2021
"RT @Omiya_Nie: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/qdboKGYNIK

&gt;「進撃の天皇賞（春）」は、海を越え、エレンたち調査兵団がたどり着いたのは阪…",Mon Apr 19 08:27:57 +0000 2021
"RT @MorinagaIce: 好評実施中の #進撃の巨人 ×#パキシエル
「あたり調査兵団キャンペーン」⚔
景品の描き下ろしQUOカードはご覧になりましたか？

実はこのイラスト、進撃の巨人ファンにはピンと来る小ネタがたくさん入ってるんです💡💡💡

みなさんはいくつ見つけら…",Wed Apr 14 06:49:46 +0000 2021
"RT @royalpark_yok: ／
1 日2 室限定「進撃の巨人」コラボルームを販売いたします！
＼

≪調査兵団の一員となって、巨人を駆逐しろ！≫をテーマに、部屋には襲ってくる巨人に立ち向かうエレンやリヴァイが。
さらに、オリジナルグッズやコラボメニューのルームサービス…",Tue Apr 20 09:41:34 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 03:53:50 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 03:53:01 +0000 2021
RT @psy_games_: 「日本のアニメの歴史を変えた14選」でエヴァ、プリキュア、進撃、呪術って来てるところに急にプペル差し込まれて爆笑してる。,Thu Apr 15 04:03:45 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 03:54:33 +0000 2021
巨人ファンまた連敗コールして警察のお世話になるん？,Sat Apr 17 06:53:31 +0000 2021
"RT @shingeki__kun: 進撃ファンってめちゃくちゃ恵まれてるよな。完結しても色んなイベントあるし、聖地巡礼できるし。
あぁぁ〜〜進撃の巨人ファンで良かった！",Wed Apr 14 13:27:05 +0000 2021
以前東京に行った時に巨人ファンちゃんがチケット譲ってくれたから応援してるとだけ言っておこうかな,Mon Apr 05 05:17:40 +0000 2021
